,,,,18.53603016,73.83119418
,,,,18.53610778,73.83117732
,,,,18.53617745,73.83115821
,,,,18.53624306,73.83114404
,,,,18.5363091,73.83113299
,,,,18.53636228,73.83115457
,,,,18.53641539,73.83116729
,,,,18.53644734,73.83120221
,,,,18.5364644,73.83124358
,,,,18.53647188,73.83142472
,,,,18.53645684,73.83148513
,,,,18.5364505,73.8315509
,,,,18.5364249,73.83169998
,,,,18.53641271,73.8317599
,,,,18.53641239,73.83184175
,,,,18.53641285,73.83193561
,,,,18.53641298,73.83202283
,,,,18.53640733,73.83211035
,,,,18.53640317,73.83219833
,,,,18.53639433,73.83228298
,,,,18.53638805,73.83236066
,,,,18.53637695,73.83244011
,,,,18.53636604,73.83250644
,,,,18.5363572,73.83258044
,,,,18.53635197,73.8326582
,,,,18.53634189,73.83274274
,,,,18.5363324,73.83281828
,,,,18.53632944,73.83290077
,,,,18.53632198,73.83297599
,,,,18.53631589,73.83305409
,,,,18.53631616,73.83313404
,,,,18.5363109,73.83321092
,,,,18.53631069,73.83329254
,,,,18.53630161,73.83337632
,,,,18.53629618,73.83344854
,,,,18.53629435,73.83350722
,,,,18.53627969,73.83353424
,,,,18.53628934,73.83361713
,,,,18.53628857,73.8336646
,,,,18.53628153,73.83370583
,,,,18.53625963,73.83368702
,,,,18.53623841,73.83371136
,,,,18.53624157,73.83372739
,,,,18.53622786,73.83374274
,,,,18.53619468,73.83376105
,,,,18.5361597,73.83376208
,,,,18.53588038,73.8337579
,,,,18.53582384,73.83374724
,,,,18.53576708,73.83373069
,,,,18.53571327,73.83372215
,,,,18.5356432,73.83372166
,,,,18.53557669,73.83370732
,,,,18.53550216,73.83371036
,,,,18.53543205,73.83370751
,,,,18.53535828,73.83368437
,,,,18.53515676,73.8336758
,,,,18.5350831,73.83367465
,,,,18.53471214,73.83364508
,,,,18.53465008,73.83365181
,,,,18.53458971,73.83366609
,,,,18.53452223,73.8336374
,,,,18.53444925,73.8336367
,,,,18.53438401,73.83362952
,,,,18.53432132,73.83365166
,,,,18.53426,73.83368315
,,,,18.53420049,73.83368785
,,,,18.53411459,73.83366759
,,,,18.53405549,73.83367213
,,,,18.53400357,73.83368684
,,,,18.53395829,73.83370002
,,,,18.53381224,73.83376854
,,,,18.5337456,73.83378155
,,,,18.53368497,73.83380182
,,,,18.53363321,73.83381832
,,,,18.53357019,73.83382869
,,,,18.53350272,73.8338594
,,,,18.5334472,73.83387914
,,,,18.53340109,73.83390021
,,,,18.53335145,73.83391885
,,,,18.53330348,73.83393321
,,,,18.53323722,73.83397652
,,,,18.53318966,73.83401777
,,,,18.53314348,73.83406341
,,,,18.53309736,73.8341028
,,,,18.53305893,73.83414218
,,,,18.53301648,73.83420399
,,,,18.53298112,73.83425548
,,,,18.53294233,73.83428916
,,,,18.53290357,73.8343163
,,,,18.53285827,73.83434747
,,,,18.53280754,73.83436056
,,,,18.5327486,73.83438094
,,,,18.53269544,73.8343876
,,,,18.53237777,73.8344174
,,,,18.53232681,73.83442899
,,,,18.53226811,73.83445424
,,,,18.53220554,73.834473
,,,,18.53213711,73.83449325
,,,,18.53207527,73.83452003
,,,,18.53201796,73.83455285
,,,,18.53195478,73.834586
,,,,18.53189595,73.83462328
,,,,18.53182264,73.83465526
,,,,18.53175853,73.83468266
,,,,18.53144335,73.83480543
,,,,18.53137864,73.83484067
,,,,18.53110135,73.83496105
,,,,18.53088743,73.83505418
,,,,18.53081017,73.83507439
,,,,18.53048173,73.83517963
,,,,18.53018366,73.83528625
,,,,18.53012491,73.83530636
,,,,18.53006597,73.83531944
,,,,18.5300151,73.83534186
,,,,18.52999165,73.83537659
,,,,18.52996218,73.83540122
,,,,18.52992077,73.83544775
,,,,18.52990948,73.83546719
,,,,18.52989841,73.83548415
,,,,18.52988733,73.83548627
,,,,18.5298576,73.83548705
,,,,18.5298279,73.83549213
,,,,18.52979636,73.83549428
,,,,18.52975492,73.83550156
,,,,18.52971267,73.83551335
,,,,18.52965999,73.83552731
,,,,18.52961515,73.83554416
,,,,18.52955266,73.835569
,,,,18.52949058,73.83559576
,,,,18.52943134,73.83562992
,,,,18.52936272,73.83565257
,,,,18.52930249,73.83568265
,,,,18.52896186,73.83583832
,,,,18.5289037,73.83586447
,,,,18.52884684,73.83588217
,,,,18.52879127,73.83590171
,,,,18.52872405,73.83592352
,,,,18.52861146,73.83599125
,,,,18.52856112,73.83601425
,,,,18.52829766,73.83619493
,,,,18.52825954,73.83623741
,,,,18.52821759,73.83627956
,,,,18.52817311,73.83631566
,,,,18.52813018,73.83634714
,,,,18.52809775,73.83636531
,,,,18.52806348,73.83639258
,,,,18.52802902,73.8364112
,,,,18.52800549,73.83641914
,,,,18.52798154,73.83640683
,,,,18.52796516,73.83638981
,,,,18.52794698,73.83636023
,,,,18.5279417,73.83634496
,,,,18.52794003,73.83632254
,,,,18.52794528,73.83628325
,,,,18.52794747,73.8362496
,,,,18.52795169,73.83621134
,,,,18.52795298,73.83616771
,,,,18.5279516,73.83612435
,,,,18.52795059,73.83607943
,,,,18.52795097,73.83603306
,,,,18.52795347,73.83599521
,,,,18.52795523,73.83597186
,,,,18.52795723,73.83595748
,,,,18.52795654,73.83593063
,,,,18.52795682,73.83589459
,,,,18.52795602,73.83585688
,,,,18.52795623,73.83581631
,,,,18.52795599,73.83577136
,,,,18.5279554,73.83572312
,,,,18.52795368,73.8356745
,,,,18.5279494,73.83564689
,,,,18.5279461,73.83563606
,,,,18.52794458,73.8356239
,,,,18.52794589,73.8356106
,,,,18.52794791,73.83559496
,,,,18.52794952,73.83557457
,,,,18.5279498,73.83555441
,,,,18.52795056,73.83552491
,,,,18.52795354,73.83549817
,,,,18.52795829,73.83546911
,,,,18.52796294,73.835438
,,,,18.52796682,73.83540841
,,,,18.5279686,73.83538362
,,,,18.52796881,73.83536823
,,,,18.52796765,73.83535735
,,,,18.52796526,73.83533927
,,,,18.52796375,73.83531245
,,,,18.52796146,73.83529917
,,,,18.52795787,73.83528827
,,,,18.52795666,73.83528245
,,,,18.52795932,73.83527176
,,,,18.52795854,73.83526189
,,,,18.52795416,73.83525102
,,,,18.52794305,73.83525004
,,,,18.52793128,73.83526615
,,,,18.52792994,73.83528425
,,,,18.52793244,73.83530698
,,,,18.52793529,73.83533687
,,,,18.52793847,73.83537558
,,,,18.52794147,73.83541817
,,,,18.52794312,73.83546077
,,,,18.52794317,73.83550394
,,,,18.52794198,73.8355448
,,,,18.52794261,73.83556009
,,,,18.52794797,73.83559709
,,,,18.52795025,73.83564514
,,,,18.52795192,73.83569
,,,,18.52795575,73.83573083
,,,,18.52795691,73.83575448
,,,,18.52795539,73.83576663
,,,,18.52795189,73.83578159
,,,,18.52794459,73.83580385
,,,,18.52794664,73.8358392
,,,,18.52794063,73.83589777
,,,,18.52794473,73.83596416
,,,,18.52794488,73.83599567
,,,,18.5279377,73.83603654
,,,,18.52793519,73.83608431
,,,,18.52793179,73.83612517
,,,,18.52792371,73.83616702
,,,,18.52792225,73.83620122
,,,,18.52792938,73.83622853
,,,,18.52793058,73.83627222
,,,,18.52793728,73.83630868
,,,,18.52795633,73.83634091
,,,,18.52797272,73.83637215
,,,,18.52799537,73.83640159
,,,,18.52802214,73.83642235
,,,,18.52805115,73.83643468
,,,,18.52808722,73.83643929
,,,,18.52819776,73.83643031
,,,,18.52824272,73.83640685
,,,,18.52828727,73.83637321
,,,,18.52834171,73.83625712
,,,,18.52838525,73.83622083
,,,,18.52843074,73.8361887
,,,,18.52849032,73.83615775
,,,,18.52855069,73.83612307
,,,,18.52860848,73.83608289
,,,,18.52895426,73.83606933
,,,,18.52902229,73.83604593
,,,,18.52909018,73.83601604
,,,,18.52915126,73.83589531
,,,,18.52920804,73.83586586
,,,,18.52926246,73.8358325
,,,,18.52932183,73.83580727
,,,,18.52937994,73.83578769
,,,,18.52944806,73.83575488
,,,,18.52951362,73.83573881
,,,,18.52958086,73.83571781
,,,,18.52963266,73.83568883
,,,,18.52968704,73.83566423
,,,,18.5297961,73.8356314
,,,,18.52981698,73.83559474
,,,,18.52982767,73.83556716
,,,,18.52984082,73.83548376
,,,,18.52984233,73.83547232
,,,,18.5298388,73.83544116
,,,,18.52982536,73.83543057
,,,,18.52982033,73.83540223
,,,,18.52981708,73.83538449
,,,,18.52981495,73.83534529
,,,,18.52980829,73.83529999
,,,,18.52980236,73.83525945
,,,,18.5297945,73.83521728
,,,,18.52978972,73.83517279
,,,,18.52978266,73.83512153
,,,,18.52977834,73.83506459
,,,,18.52977293,73.83501085
,,,,18.52976182,73.83496142
,,,,18.52974682,73.83492316
,,,,18.52973315,73.83487485
,,,,18.52972188,73.83482681
,,,,18.52970608,73.83476342
,,,,18.52968529,73.83470116
,,,,18.52968059,73.83464123
,,,,18.52966476,73.83458418
,,,,18.52965193,73.8345262
,,,,18.52964048,73.83446631
,,,,18.5296243,73.83440204
,,,,18.52960953,73.83432685
,,,,18.52959277,73.83425284
,,,,18.52957518,73.83417155
,,,,18.52955966,73.83409546
,,,,18.52954688,73.83402001
,,,,18.52953485,73.83394975
,,,,18.52951197,73.83387582
,,,,18.52949042,73.83380185
,,,,18.52947108,73.83373003
,,,,18.52946303,73.83364519
,,,,18.5294465,73.83356003
,,,,18.52943402,73.83348002
,,,,18.52930638,73.83341454
,,,,18.52929082,73.83333927
,,,,18.52927821,73.8332758
,,,,18.52926234,73.83282059
,,,,18.5292443,73.83277611
,,,,18.52922408,73.8327418
,,,,18.52920276,73.83271853
,,,,18.52918035,73.8327148
,,,,18.52915663,73.83271307
,,,,18.52912371,73.83271636
,,,,18.52908184,73.83272663
,,,,18.52901111,73.83273848
,,,,18.52893247,73.83275068
,,,,18.52888121,73.83276064
,,,,18.52883292,73.83277391
,,,,18.52878595,73.83280431
,,,,18.52874659,73.8328257
,,,,18.52871562,73.8328435
,,,,18.52867971,73.83286283
,,,,18.52864453,73.83289404
,,,,18.52860436,73.83290194
,,,,18.5285692,73.83291879
,,,,18.52853717,73.83294352
,,,,18.52850147,73.83297621
,,,,18.52846852,73.83301126
,,,,18.5284353,73.83305132
,,,,18.5283969,73.83309607
,,,,18.52836164,73.83312984
,,,,18.52832471,73.83316777
,,,,18.52829273,73.83321058
,,,,18.52825801,73.83325289
,,,,18.52820063,73.83329239
,,,,18.52817491,73.83331092
,,,,18.52814915,73.83335704
,,,,18.52812477,73.83342502
,,,,18.52810524,73.83346276
,,,,18.52808171,73.8334918
,,,,18.52804749,73.83352673
,,,,18.52802498,73.83357777
,,,,18.52801347,73.83361565
